b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc;re;dugobo;fogobo;duprbo;foprbo;dush;fosh;cash;misc;debt;ta11;tl11;nw11;ta0;tl0;nw0;w_deflated;wealth_defl;defw_rb;expected_inheritance_rough;expected_inheritance;father_politician;deflated_eh;amount_of_strikes
01269;Smeenge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smeenge;electoral;Meppel;5827;4794;2987;0,428203997648442;0,3522816836842114;0,21949064452489431;49190;2671;2321;976;9049;31405;0,02355780835143615;2,18416606323920e-01;0,75802558532464381;liberal;liberal;1852-05-25;1886-04-05;3728;1935-05-09;mr. H. Smeenge;0,330832708177044;1,0000000000000000;0;0;801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
00057;Bahlmann;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bahlmann;electoral;Tilburg;10055;5646;1014;0,601555489081663;0,3377682808038675;0,06066066527042862;56139;1129;2598;50865;818;3746;0,91766043046058909;1,47576178534702e-02;0,06758195168594057;catholic;confessional;1848-08-20;1880-12-13;5667;1898-05-13;mr. B.M. Bahlmann;0,296951449002635;1,0000000000000000;0;0;801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4
00525;Hartogh;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hartogh;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1844-12-29;1886-07-14;3628;1901-02-13;mr. A.F.K. Hartogh;0,406282450674974;0,0763000290214495;11212;1;801;0,07582513257525790;100000,000;17640,000;36024,0000;65228,000;63335,000;187158,000;186743,000;375,000;15108,000;-352668,00000;665024,1400;-355737,9200;266032,210;654917,690;-355438,1150;299479,5750;268197,577832307026;234016,2401381015952;885094,185563482810;NA;NA;0;NA;64
00065;van Basten Batenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Basten Batenburg;electoral;Elst;7951;4142;3982;0,494618973561431;0,2576592570353192;0,24770224939285301;73500;2070;3350;23772;1604;20597;0,51708611576360042;3,48900441563526e-02;0,44802384008004698;catholic;confessional;1862-11-13;1894-09-18;640;1936-10-02;mr. W.H.J.T. van Basten van Batenburg;0,941137346192218;0,4960714285714286;0;0;738;0,37750000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00889;Mees;1;Kieswet 1896;1896-06-19;Tweede Kamer;Mees;electoral;Rotterdam;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;549281;163;827;84963;20249;184686;0,29307894500824427;6,98487054067293e-02;0,63707234958502645;liberal;liberal;1834-07-05;1873-10-04;8294;1915-06-04;dr. R.P. Mees R.Az.;0,594514367133697;0,1408005190802547;1700;1;801;0,13954337158846669;0,000;22456,000;7572,0000;216713,100;14406,000;94026,000;0,000;650,000;5520,000;-3982,97000;370399,0900;-3982,9700;366416,120;370399,090;-3982,9700;366416,1200;318232,400309866120;187548,7294378997176;141815,046597653884;291439,98;58287,995999999999;0;58287,9959999999992;16
00404;Ferf;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ferf;electoral;Hoorn;3402;4742;1451;0,354559666492965;0,4941974755089006;0,15121122026022443;101901;3306;8711;13461;1330;23509;0,35146214099216710;3,47258485639687e-02;0,61381201044386424;liberal;liberal;1854-01-09;1891-10-02;1722;1916-04-29;P.B.J. Ferf;0,349621304666504;1,0000000000000000;1231;1;801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00071;de Beaufort 2;1;Kieswet 1896;1896-06-19;Tweede Kamer;Beaufort 2;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1845-03-19;1877-04-23;6997;1918-04-02;mr. W.H. de Beaufort;0,835318369216674;0,2603905160390516;40;1;801;0,14351464435146444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64
00923;Michiels van Verduynen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Michiels van Verduynen;electoral;Breda;8606;7065;4041;0,436586850649351;0,3584031821166526;0,20499376176961312;83786;1280;1602;45806;146;5120;0,89689066416040097;2,85870927318296e-03;0,10025062656641603;catholic;confessional;1855-08-23;1888-05-01;2971;1929-02-04;mr. L.P.M.H. baron van Michiels van Verduynen;0,192652329749104;0,9150000000000000;0;0;801;0,08500000000000001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
01280;Smits van Oijen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smits van Oijen;electoral;Eindhoven;2419;611;664;0,654845695722794;0,1653740404768299;0,17971104424869902;44580;2307;4279;46863;24;903;0,98060263653484003;5,02197112366604e-04;0,01889516635279347;catholic;confessional;1858-02-05;1891-09-16;1738;1898-10-12;J.T.M. Smits van Oyen;0,363393453573814;1,0000000000000000;0;0;801;NA;560000,000;65118,000;285298,0000;132295,000;460713,000;207049,000;79276,000;14443,000;58538,000;-19564,00000;163059,8100;-8718,7600;154341,050;447470,775;-10536,3500;436932,4250;445865,128612580826;1770343,6252010266762;1755082,146568037337;NA;NA;1;NA;0
01068;Pijnappel;1;Kieswet 1896;1896-06-19;Tweede Kamer;Pijnappel;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1830-01-26;1866-11-19;10805;1906-01-31;mr. M.J. Pijnappel;0,406282450674974;0,0374772445452867;11212;1;801;0,03391552119884970;428000,000;323269,000;307537,0000;276133,000;283049,000;279452,000;12000,000;7514,000;36029,000;0,00000;1927600,9600;0,0000;1927601,960;1927398,960;0,0000;1927298,9600;1759734,175400321372;1415391,5855550214183;1236358,563779032091;NA;NA;NA;NA;64
00951;Mutsaers;1;Kieswet 1896;1896-06-19;Tweede Kamer;Mutsaers;electoral;Waalwijk;0;0;0;NA;NA;NA;52094;2743;4507;30181;2568;9850;0,70849080964341882;6,02831052372121e-02;0,23122608511936901;catholic;confessional;1833-08-03;1889-03-19;2649;1907-02-12;W.P.A. Mutsaers;0,427119550682001;0,9685147159479808;0;0;801;0,03148528405201916;87531,000;221,000;1361,0000;14630,000;1113,000;54022,000;0,000;310,000;10460,000;-19133,00000;131852,9100;-20163,3500;72658,310;131858,110;-94189,6500;37668,4600;34597,142046226072;93210,4868100903550;120128,059909888761;250278,06;62569,514999999999;0;62569,5149999999994;0
00318;Dobbelmann;1;Kieswet 1896;1896-06-19;Tweede Kamer;Dobbelmann;electoral;Nijmegen;7806;9539;2764;0,388184395046994;0,4743555553521164;0,13744499717534209;94821;791;1315;42476;369;11585;0,78037846775675179;6,77934962336947e-03;0,21284218261987875;catholic;confessional;1830-08-08;1889-07-09;2537;1912-12-18;F.T.J.H. Dobbelman;0,335483870967742;0,9319809069212410;0;0;801;0,06801909307875895;36239,000;0,000;24617,0000;786162,000;142993,000;175357,000;64259,000;1497,000;27782,180;-10792,08000;1143872,1400;-10792,0800;1133080,060;1145990,940;-10792,0500;1135198,8600;1012134,493848612998;716070,0796517335111;582195,371245073387;476996,90;158998,966666666674;0;137590,3217949269165;2
01613;Zijp;1;Kieswet 1896;1896-06-19;Tweede Kamer;Zijp;electoral;Enkhuizen;1063;1078;846;0,355875460328088;0,3608542286023719;0,28315937437886962;90362;6144;9738;16850;4568;20302;0,40388302972195583;1,09491850431448e-01;0,48662511984659634;liberal;liberal;1846-09-23;1890-11-11;2047;1897-09-17;J. Zijp;0,695352047860101;0,6237724348120556;0;0;801;0,31256349475110057;95635,000;0,000;0,0000;12043,000;0,000;2790,000;13237,000;235,000;4879,000;-16297,00000;125845,0000;-16281,6000;54452,200;62921,720;-8379,3800;54541,8400;56218,357467718357;107791,1792183689540;141739,700090329512;272859,60;20989,199999999997;0;14532,5006702434839;0
01113;Rink;1;Kieswet 1896;1896-06-19;Tweede Kamer;Rink;electoral;Arnhem;7583;13136;1247;0,345215332787035;0,5980057160729181;0,05676711536292027;211668;112;559;22781;1880;26288;0,44713340791772166;3,68996447427820e-02;0,51596694733949633;liberal;liberal;1851-08-13;1891-09-15;1739;1941-08-06;mr. P. Rink;0,861809045226131;0,5585888282234356;1330;1;801;0,44141117177656447;18000,000;15434,000;921,0000;33059,000;18724,000;123553,000;6779,000;10582,000;3407,000;-2238,00000;224545,0000;-2238,0000;2238,000;220695,000;-2238,0000;220457,0000;144618,618990328279;25699,0571037470836;18473,378029710588;32345,32;6469,064000000000;0;4397,4550317532367;1
01180;Schaepman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Schaepman;electoral;Almelo;13047;4527;5467;0,566251464780175;0,1964710189660919;0,23726483367808479;41091;1356;1890;23934;3314;21482;0,49115534578288528;6,80073876462138e-02;0,44083726657090089;catholic;confessional;1844-03-02;1880-07-15;5818;1903-01-21;dr. H.J.A.M. Schaepman;0,578387228817028;0,9608763693270737;0;0;801;0,03912363067292645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
00391;Everts;1;Kieswet 1896;1896-06-19;Tweede Kamer;Everts;electoral;Roermond;4415;4264;1856;0,419079259610821;0,4047299844383274;0,17616088059213367;45430;2637;6772;44147;546;5159;0,88556126133354718;1,09524191607157e-02;0,10348631950573700;catholic;confessional;1827-03-08;1893-11-14;948;1900-06-08;dr. W. Everts;0,572298325722983;1,0000000000000000;0;0;801;NA;3000,000;0,000;0,0000;1019,000;0,000;200,000;0,000;2160,000;13312,000;-1885,00000;19691,0000;-1885,0000;17806,000;19691,000;-1885,0000;17806,0000;17806,000000000000;17290,5470506021738;18784,995807997559;NA;NA;NA;NA;0
00508;Haffmans;1;Kieswet 1896;1896-06-19;Tweede Kamer;Haffmans;electoral;Venlo;4218;3617;2248;0,418327878607557;0,3587077201785557;0,22293233895036343;42911;3994;4548;46262;46;4558;0,90948767349506543;9,04336885149216e-04;0,08960798961978532;catholic;confessional;1826-02-20;1866-11-24;10800;1896-09-16;mr. J.H.L. Haffmans;0,320982839313573;1,0000000000000000;0;0;801;NA;0,000;0,000;0,0000;326,000;0,000;0,000;0,000;0,000;1443,740;-433,35000;1769,7400;-633,3500;1136,390;1769,740;-633,3500;1136,3900;1217,560713704813;1410,3970968835702;2329,306493134541;NA;NA;0;NA;0
01609;Zijlma;1;Kieswet 1896;1896-06-19;Tweede Kamer;Zijlma;electoral;Zuidhorn;2986;1000;2452;0,463808636222429;0,1553165521655417;0,38082699913209367;71785;4426;5148;1422;15459;24412;0,03443682948683796;3,74373380476110e-01;0,59118979003705230;liberal;liberal;1842-09-23;1891-03-03;1935;1922-06-12;G. Zijlma;0,332179930795848;1,0000000000000000;1015;1;801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
01378;Truijen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Truijen;electoral;Weert;6963;2019;5321;0,486820946654548;0,1411543930004038;0,37200352310432955;23863;4693;4783;46374;31;219;0,99463795470144123;6,64893617021277e-04;0,00469715168153741;catholic;confessional;1838-03-24;1894-05-16;765;1919-11-14;P.J. Truijen;0,517316017316017;0,9615819209039548;0;0;801;0,03841807909604520;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
01422;Vermeulen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vermeulen;electoral;Helmond;6544;1634;2071;0,638501317201678;0,1594202566061243;0,20205276395166313;32619;2069;3817;45497;148;2431;0,94635577003078464;3,07845910641484e-03;0,05056577086280056;catholic;confessional;1846-01-11;1880-06-29;5834;1913-10-09;dr. P.J.F. Vermeulen;0,452702702702703;1,0000000000000000;0;0;801;NA;17000,000;0,000;39440,0000;16185,000;68331,000;0,000;17425,000;820,000;5160,000;-36691,15000;164068,9200;-36691,1500;61344,170;82034,450;-20590,1600;61444,2900;56002,063065380440;63966,6309803203476;97904,015604089247;42804,64;4756,071111111111;0;5075,4970887783866;3
00609;Houwing;1;Kieswet 1896;1896-06-19;Tweede Kamer;Houwing;electoral;Wolvega;7880;3092;5762;0,470897573801841;0,1847683155879332;0,34431542034921037;41045;1449;1690;2416;5267;32355;0,06034267445926370;1,31550027473900e-01;0,80810729806683645;liberal;liberal;1831-03-01;1891-09-15;1739;1907-02-04;W.M. Houwing;0,361613876319759;0,7711111111111111;206;1;801;0,22888888888888889;23373,250;4575,000;16933,2500;43022,000;0,000;500,000;0,000;1500,000;3000,000;-500,00000;92856,9200;-500,0000;45950,430;46453,460;-500,0000;45953,4600;42206,620157435907;65734,1785712303245;56662,259501834327;25260,70;12630,350000000000;0;12201,1073766313439;3
01085;de Ras;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ras;electoral;Maastricht;8328;6583;535;0,539168716819889;0,4261796074898287;0,03463463456646110;84681;674;2459;49158;10;1027;0,97934057177009659;1,99223030182289e-04;0,02046020519972109;catholic;confessional;1847-06-13;1892-07-20;1430;1920-05-04;M. de Ras;0,280487804878049;1,0000000000000000;0;0;801;NA;0,000;0,000;0,0000;2965,000;0,000;28320,000;1887,000;1703,000;3241,000;-616,87000;37816,5300;-616,8700;17068,730;18908,260;-1839,5300;17068,7300;8353,314490232593;13291,4283434793742;14883,200035591732;73532,06;36766,029999999999;0;24992,3271158069329;10
00714;Knijff;1;Kieswet 1896;1896-06-19;Tweede Kamer;Knijff;electoral;Bodegraven;778;1055;233;0,376573088092933;0,5105555365561260;0,11272991000483087;88191;4611;6614;10804;6480;27211;0,24281379930329247;1,45634340937184e-01;0,61155185975952353;socialist;socialist;1836-05-13;1894-05-16;765;1908-04-08;A. Knijff;0,670374115267947;0,2340758108636186;599;1;801;0,23212192262602580;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00462;Gleichman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gleichman;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1834-07-19;1880-09-21;5750;1906-04-30;mr. J.G. Gleichman;0,594514367133697;0,1395433715884667;1700;1;801;0,13930005271908835;116001,000;38202,000;54378,0000;95490,000;84483,000;174563,000;80372,000;7745,000;12301,000;-1228,00000;662359,1800;-1320,3900;661038,790;662695,800;-3300,3900;663355,4500;605681,464075017720;447045,0784216647735;416286,902685580892;2050273,50;341712,250000000000;1;266632,7559506405960;64
00562;Hennequin;0;Kieswet 1896;1896-06-19;Tweede Kamer;Hennequin;electoral;Oostburg;0;0;0;NA;NA;NA;61006;5209;7365;14822;3148;20703;0,38326481007421198;8,14004602694386e-02;0,53533472965634943;liberal;liberal;1851-05-20;1891-09-15;1739;1912-02-02;mr. P.C.J. Hennequin;0,690220820189274;0,7484662576687117;0;0;801;0,25153374233128833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00334;Donner;0;Kieswet 1896;1896-06-19;Tweede Kamer;Donner;electoral;Katwijk;2115;1353;2521;0,353147436967774;0,2259008555170922;0,42089769242108743;97590;3244;6937;18113;7374;20670;0,39242151786294610;1,59759083129319e-01;0,44781939900773449;protestant;confessional;1824-10-18;1880-02-20;5964;1903-08-31;J.H. Donner;0,815865384615385;0,3435001480604086;0;0;770;0,13266212614746817;24550,000;0,000;4066,0000;16631,850;5040,000;0,000;0,000;42,500;1572,000;-3659,89000;30836,1900;-955,8900;29614,650;32540,540;-2905,8900;29614,6500;28827,979771377537;37375,1962271597222;41360,779387144525;2417,42;402,903333333333;0;402,9033333333334;1
00172;van Borssele;0;Kieswet 1896;1896-06-19;Tweede Kamer;Borssele;electoral;Ede;11431;3380;7589;0,510312500000000;0,1508894196090650;0,33878464263142671;52889;1755;3697;1722;8038;39435;0,03500355727208049;1,63390588474438e-01;0,80160585425348108;liberal;liberal;1829-07-06;1894-05-16;765;1903-03-15;jhr. A.W. van Borssele;0,659596305165925;0,2786279683377308;0;0;801;0,17467018469656992;443810,300;59707,500;265531,2500;454865,660;289666,060;115467,900;103644,500;8217,310;34275,510;-94146,39000;1773857,8300;-94146,3900;1679701,440;1831363,510;-94146,3900;1737214,1200;1691067,546295885229;1340960,8552266848274;1389233,981877179351;NA;NA;NA;NA;1
00019;Van Alphen;0;Kieswet 1896;1896-06-19;Tweede Kamer;Alphen;electoral;Ommen;8340;1224;5578;0,550785893541144;0,0808318239975956;0,36836397667321558;28815;2084;1862;8098;8622;26295;0,18825990933395328;2,00441706381495e-01;0,61129838428455185;protestant;confessional;1829-12-01;1884-12-08;4211;1911-07-15;J. van Alphen;0,498964803312629;0,5229437229437229;0;0;801;0,47705627705627707;105745,000;3457,750;3755,0000;52325,910;0,000;1611,950;367,000;321,210;10536,490;-8109,16000;178082,3200;-7956,4000;169925,830;178071,320;-8155,4900;169915,8300;157729,690485883330;91972,1747512690054;91697,755372418716;NA;NA;0;NA;0
00066;Bastert;0;Kieswet 1896;1896-06-19;Tweede Kamer;Bastert;electoral;Utrecht;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;267114;1251;4272;37809;6196;58672;0,36823241816570418;6,03445757082891e-02;0,57142300612600683;liberal;liberal;1826-11-05;1875-09-20;7578;1902-10-19;J.N. Bastert;0,578923357664234;0,6182838813151563;0;0;766;0,22293504410585405;288418,710;200,000;9725,8000;36335,500;2926,000;190022,500;0,000;4614,000;39327,000;-164635,62000;341676,9700;-164635,6200;177041,350;352096,000;-164635,0000;187460,8800;169788,063792071014;323714,3266802688595;592600,323736648308;NA;NA;0;NA;3
01199;Schimmelpenninck;0;Kieswet 1896;1896-06-19;Tweede Kamer;Schimmelpenninck;electoral;Amersfoort;5179;7387;1361;0,371867595318446;0,5303943967481232;0,09771751512889638;108469;2362;6229;16977;6420;28018;0,33019546824856560;1,24866284158320e-01;0,54493824759311482;protestant;confessional;1854-04-20;1894-05-16;765;1924-01-03;mr. F.D. graaf van Schimmelpenninck;0,695431472081218;0,6407992565055762;0;0;801;0,35920074349442377;11688,000;19737,000;3791,0000;77706,000;766,000;78249,000;7256,000;1414,000;777,000;-21529,72000;223239,8900;-21529,7200;201710,170;223269,390;-21529,7200;201740,1700;120776,746997522176;66606,7980174114637;64735,961022022835;NA;NA;NA;NA;0
00540;Heemskerk;0;Kieswet 1896;1896-06-19;Tweede Kamer;Heemskerk;electoral;Sneek;6975;5835;4170;0,410777385159011;0,3436312629003750;0,24557212828402239;80803;1730;3100;6362;7742;26668;0,15603845776513292;1,89885215343863e-01;0,65407632689100359;protestant;confessional;1852-07-20;1888-05-01;2971;1932-06-12;mr. Th. Heemskerk;0,671041837571780;0,2938524590163935;0;0;770;0,25655737704918030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00684;van Kerkwijk;0;Kieswet 1896;1896-06-19;Tweede Kamer;Kerkwijk;electoral;Zierikzee;1136;1354;465;0,384433164128596;0,4581468267904371;0,15731554959920382;72131;7190;8143;2589;4732;36051;0,05969288942174674;1,09102646868948e-01;0,83120446370930556;liberal;liberal;1830-12-19;1863-03-04;12161;1901-05-21;J.J. van Kerkwijk;0,737200355134655;0,6749490835030549;0;0;801;0,25661914460285135;25524,000;148610,000;0,0000;31025,000;0,000;99332,000;2000,000;2258,000;11869,000;-1524,00000;320618,4700;-2159,9600;318458,510;306895,970;-2159,9600;319236,0100;285890,363771386270;298050,9623828270123;260349,864998470468;107797,34;17966,223333333332;1;17966,2233333333315;0
01273;A. Smit;0;Kieswet 1896;1896-06-19;Tweede Kamer;Smit;electoral;Ridderkerk;3434;1219;992;0,608325952170062;0,2159200443283333;0,17570507985675174;54284;3582;4418;611;9031;35684;0,01348012178440630;1,99245466178352e-01;0,78727441203724124;liberal;liberal;1845-05-01;1886-07-14;3628;1935-05-10;A. Smit;0,739726027397260;0,4704944178628389;0;0;801;0,46889952153110048;15000,000;0,000;2,0000;37604,000;667,000;97395,000;0,000;12808,000;5135,000;-30288,01000;175815,1100;-30288,0100;145527,100;175815,110;-30288,0100;145527,1000;108116,991738619545;42387,4186492884910;31536,845838698369;4881911,48;406825,956666666723;0;326256,5485750684747;0
01177;de Savornin Lohman;0;Kieswet 1896;1896-06-19;Tweede Kamer;Savornin Lohman;electoral;Goes;967;1582;387;0,329359673024523;0,5387678990398284;0,13177302595467114;72823;6045;6454;3978;6943;32192;0,09226915315566069;1,61041913112054e-01;0,74668893373228495;protestant;confessional;1837-05-29;1879-09-15;6122;1924-06-11;jhr.mr. A.F. de Savornin Lohman;0,613827160493827;0,5083056478405316;0;0;801;0,29028239202657807;16466,000;11005,000;19,0000;49000,000;577,000;58904,800;2787,000;2570,000;8729,000;-8623,08000;150267,5200;-8623,0800;141644,440;150331,520;-8623,0800;141708,4400;84837,265703174286;54304,8155192837075;44388,987361957930;NA;NA;1;NA;0
01120;Roessingh;0;Kieswet 1896;1896-06-19;Tweede Kamer;Roessingh;electoral;Emmen;10357;1547;4751;0,621855298709096;0,0928815515529880;0,28524744059698359;27624;2491;2114;6337;7886;41752;0,11321125502456454;1,40884323358642e-01;0,74590442161679316;liberal;liberal;1840-02-08;1891-09-15;1739;1916-12-19;dr. P.H. Roessingh;0,240783947736818;1,0000000000000000;0;0;801;NA;3409,000;850,000;7527,0000;8750,000;584,000;2705,000;0,000;850,000;1050,000;-700,00000;25727,7700;-700,0000;25027,800;25727,770;-700,0000;25027,7700;18593,974640723205;12944,6927315906723;9706,129666300376;-13075,70;-1089,641666666667;0;-754,4460127664972;5
