b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date
00469;Goeman Borgesius;1;Woningwet 1901;1901-04-19;Tweede Kamer;Goeman Borgesius;social;Zutphen;9106;6559;2376;0,504739205143839;0,3635506070481441;0,13169367838372203;100577;1504;3403;13417;1480;39010;0,24889160962398205;2,74546904854657e-02;0,72365369989055228;liberal;liberal;1847-01-11;1877-11-19;8551;1917-01-18
00684;van Kerkwijk;1;Woningwet 1901;1901-04-19;Tweede Kamer;Kerkwijk;social;Zierikzee;1136;1354;465;0,384433164128596;0,4581468267904371;0,15731554959920382;72131;7190;8143;2589;4732;36051;0,05969288942174674;1,09102646868948e-01;0,83120446370930556;liberal;liberal;1830-12-19;1863-03-04;13925;1901-05-21
00802;Lely;1;Woningwet 1901;1901-04-19;Tweede Kamer;Lely;social;Lochem;1923;443;1510;0,496130030959752;0,1142784579528168;0,38951554086875390;51769;3198;4448;12209;505;29080;0,29212327128295928;1,20830741254726e-02;0,69579365459156817;liberal;liberal;1854-09-23;1894-05-16;2529;1929-01-22
00087;van den Berch van Heemstede;1;Woningwet 1901;1901-04-19;Tweede Kamer;Berch van Heemstede;social;Oosterhout;9369;2781;3495;0,598849472674976;0,1777496679261805;0,22338296714475489;53602;2326;3044;44546;471;3419;0,91968783549426047;9,72417210339417e-03;0,07058799240234537;catholic;confessional;1860-04-16;1891-09-15;3503;1917-10-24
01020;Pastoors;1;Woningwet 1901;1901-04-19;Tweede Kamer;Passtoors;social;Beverwijk;3446;3565;1879;0,387626546681665;0,4009948890591583;0,21134233193551813;82797;1763;7853;21879;1442;21492;0,48822886216053374;3,21781625867494e-02;0,47959297525271682;catholic;confessional;1856-11-17;1901-03-05;45;1916-05-06
00875;Marchant;1;Woningwet 1901;1901-04-19;Tweede Kamer;Marchant;social;Deventer;7931;5624;2843;0,483656543480912;0,3429585392034621;0,17336606250749514;75140;986;2059;10028;1014;33155;0,22689322804715251;2,29427336697061e-02;0,75016403828314149;socialist;socialist;1869-02-12;1900-06-08;315;1956-05-12
00228;Brummelkamp;1;Woningwet 1901;1901-04-19;Tweede Kamer;Brummelkamp;social;Loosduinen;4471;3523;3485;0,389493858350030;0,3068978539220103;0,30357945725080188;88470;2695;6976;17475;10086;22235;0,35093180175114469;2,02546389268214e-01;0,44652180898064103;protestant;confessional;1839-01-05;1897-09-21;1305;1919-01-15
00682;A. Kerdijk;1;Woningwet 1901;1901-04-19;Tweede Kamer;Kerdijk;social;Amsterdam;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1846-05-24;1887-09-19;4960;1905-03-14
00676;van Karnebeek;1;Woningwet 1901;1901-04-19;Tweede Kamer;Karnebeek;social;Utrecht I;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;247185;91;593;35993;5555;52349;0,38332428086094333;5,91605695602628e-02;0,55751514957879378;liberal;liberal;1836-09-14;1891-03-03;3699;1925-10-09
00413;Fokker;1;Woningwet 1901;1901-04-19;Tweede Kamer;Fokker;social;Alkmaar;2733;4152;384;0,375980189847297;0,5711631935553794;0,05282019145758026;117620;3877;9127;21062;1638;25180;0,43989139515455306;3,42105263157895e-02;0,52589807852965753;socialist;socialist;1849-07-14;1897-09-21;1305;1936-06-04
00727;Kolkman;1;Woningwet 1901;1901-04-19;Tweede Kamer;Kolkman;social;Rheden;5075;2786;2648;0,482919402416976;0,2650939176899500;0,25195656419582202;78697;1748;3344;31457;1729;15265;0,64925388536872308;3,56855379661927e-02;0,31506057666508430;catholic;confessional;1853-03-09;1884-05-06;6191;1924-02-19
00553;Heldt;1;Woningwet 1901;1901-04-19;Tweede Kamer;Heldt;social;Amsterdam VII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1841-09-01;1885-11-24;5624;1914-01-13
00766;Kuyper;1;Woningwet 1901;1901-04-19;Tweede Kamer;Kuyper;social;Sliedrecht;4825;2222;1003;0,599378881987578;0,2760042942676619;0,12458272576121944;64261;7644;7617;1846;5823;38311;0,04014789038712483;1,26642018268813e-01;0,83321009134406276;protestant;confessional;1837-10-29;1874-03-20;9891;1920-11-08
01384;Tydeman;1;Woningwet 1901;1901-04-19;Tweede Kamer;Tydeman;social;Tiel;1826;2073;412;0,423567617722106;0,4808156673749029;0,09554942859983154;60458;3748;3829;5776;1181;38703;0,12650021901007447;2,58650897941305e-02;0,84763469119579504;liberal;liberal;1854-03-06;1891-12-14;3413;1916-11-04
00486;Groen van Waarder;1;Woningwet 1901;1901-04-19;Tweede Kamer;Groen van Waarder;social;Amsterdam II;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1846-08-06;1897-09-21;1305;1904-10-01
01391;Veegens;1;Woningwet 1901;1901-04-19;Tweede Kamer;Veegens;social;Hoogezand;5455;2097;3476;0,494649981864345;0,1901438107877622;0,31517810736203289;55623;1643;2311;1938;7141;26474;0,05451016791831912;2,00855061457542e-01;0,74463477062413852;liberal;liberal;1845-01-22;1881-11-15;7094;1910-12-27
01385;Tijdens;1;Woningwet 1901;1901-04-19;Tweede Kamer;Tijdens;social;Winschoten;3074;2556;1519;0,429990208420758;0,3575110188505374;0,21245386659942847;73652;2868;3739;703;4241;39112;0,01595696386417287;9,62638460141638e-02;0,88777919012166340;liberal;liberal;1858-10-07;1891-09-15;3503;1904-05-28
00862;Mackay;1;Woningwet 1901;1901-04-19;Tweede Kamer;Mackay;social;Kampen;7836;4226;4362;0,477106673161227;0,2572989065376701;0,26557507063969149;64231;2485;3201;3500;9933;31842;0,07730535615681942;2,19392600773054e-01;0,70330204307012700;protestant;confessional;1838-11-29;1876-05-02;9117;1909-11-13
00609;Houwing;1;Woningwet 1901;1901-04-19;Tweede Kamer;Houwing;social;Weststellingwerf;7880;3092;5762;0,470897573801841;0,1847683155879332;0,34431542034921037;41045;1449;1690;2416;5267;32355;0,06034267445926370;1,31550027473900e-01;0,80810729806683645;liberal;liberal;1831-03-01;1891-09-15;3503;1907-02-04
00951;Mutsaers;1;Woningwet 1901;1901-04-19;Tweede Kamer;Mutsaers;social;Waalwijk;0;0;0;NA;NA;NA;52094;2743;4507;30181;2568;9850;0,70849080964341882;6,02831052372121e-02;0,23122608511936901;catholic;confessional;1833-08-03;1889-03-19;4413;1907-02-12
00731;Kool;1;Woningwet 1901;1901-04-19;Tweede Kamer;Kool;social;Enkhuizen;1063;1078;846;0,355875460328088;0,3608542286023719;0,28315937437886962;90362;6144;9738;16850;4568;20302;0,40388302972195583;1,09491850431448e-01;0,48662511984659634;liberal;liberal;1837-03-05;1897-11-09;1256;1914-03-07
01376;Troelstra;1;Woningwet 1901;1901-04-19;Tweede Kamer;Troelstra;social;Tietjerksteradeel;11389;4350;9211;0,456472945891784;0,1743455076550108;0,36916902290051606;53036;963;1051;35;17119;23712;0,00085645769099006;4,18905691773112e-01;0,58023785053589783;socialist;socialist;1860-04-20;1897-09-21;1305;1930-05-12
00574;van den Heuvel;1;Woningwet 1901;1901-04-19;Tweede Kamer;Heuvel;social;Eindhoven;2419;611;664;0,654845695722794;0,1653740404768299;0,17971104424869902;44580;2307;4279;46863;24;903;0,98060263653484003;5,02197112366604e-04;0,01889516635279347;catholic;confessional;1854-12-08;1898-11-22;878;1920-09-13
01498;de Waal Malefijt;1;Woningwet 1901;1901-04-19;Tweede Kamer;Waal Malefijt;social;Breukelen;0;0;0;NA;NA;NA;93077;6421;10242;16873;5272;20798;0,39291619123023547;1,22767389330042e-01;0,48431641943972242;protestant;confessional;1852-01-31;1897-09-21;1305;1931-03-14
00462;Gleichman;1;Woningwet 1901;1901-04-19;Tweede Kamer;Gleichman;social;Amsterdam IV;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;120033;22297;212234;0,33853690730023350;6,28856849539152e-02;0,59857740774585122;liberal;liberal;1834-07-19;1880-09-21;7514;1906-04-30
00245;W.K.F.P. van Bylandt;0;Woningwet 1901;1901-04-19;Tweede Kamer;Bylandt;social;Apeldoorn;12464;6320;8585;0,455405751032190;0,2309143498219553;0,31366819113652034;58966;783;2170;4735;5728;42185;0,08993693967482146;1,08798055006838e-01;0,80126500531834066;protestant;confessional;1841-12-04;1882-11-08;6736;1924-07-04
01199;Schimmelpenninck;0;Woningwet 1901;1901-04-19;Tweede Kamer;Schimmelpenninck;social;Amersfoort;5179;7387;1361;0,371867595318446;0,5303943967481232;0,09771751512889638;122929;3074;8954;17892;7001;33497;0,30642233259119711;1,19900667922589e-01;0,57367699948621342;protestant;confessional;1854-04-20;1894-05-16;2529;1924-01-03
01177;de Savornin Lohman;0;Woningwet 1901;1901-04-19;Tweede Kamer;Savornin Lohman;social;Goes;967;1582;387;0,329359673024523;0,5387678990398284;0,13177302595467114;71280;5843;6260;3968;6604;30408;0,09682772083943388;1,61151781356759e-01;0,74202049780380674;protestant;confessional;1837-05-29;1879-09-15;7886;1924-06-11
00826;van Limburg Stirum;0;Woningwet 1901;1901-04-19;Tweede Kamer;Limburg Stirum;social;Schiedam;7004;6074;1898;0,467681623931624;0,4055695995293186;0,12672872155374304;75748;674;3605;14667;5508;29281;0,29656664509867359;1,11371724361048e-01;0,59206163054027827;protestant;confessional;1855-11-06;1894-05-16;2529;1909-07-15
01172;van Sasse van Ysselt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Sasse van Ysselt;social;'s-Hertogenbosch;7957;8089;1628;0,450209347063483;0,4576662868824155;0,09210797654251472;99534;1120;2515;54775;699;2886;0,93857093899931476;1,19773817683345e-02;0,04945167923235093;catholic;confessional;1852-04-20;1901-09-17;4238;1939-08-06
00408;Fleskens;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Fleskens;social;Helmond;6544;1634;2071;0,638501317201678;0,1594202566061243;0,20205276395166313;32619;2069;3817;52395;230;2822;0,94495644489332165;4,14810539794759e-03;0,05089544970873086;catholic;confessional;1874-04-20;1910-09-20;948;1965-02-01
01201;Schimmelponninck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Schimmelpenninck;social;Ede;11431;3380;7589;0,510312500000000;0,1508894196090650;0,33878464263142671;52889;1755;3697;1928;9643;43466;0,03503097915947453;1,75209404582372e-01;0,78975961625815361;protestant;confessional;1854-02-08;1909-09-21;1312;1929-12-13
00430;Fruytier;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Fruytier;social;Hontenisse;1808;443;1447;0,488912925905895;0,1197786475583995;0,39122819434689010;55929;6809;6813;28994;2917;14320;0,62715493932642596;6,30961908675997e-02;0,30974886980597433;catholic;confessional;1852-02-01;1901-09-17;4238;1929-06-20
00975;J.W.J.C.M. van Nispen tot Sevenaer;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Nispen tot Sevenaer;social;Rheden;5075;2786;2648;0,482919402416976;0,2650939176899500;0,25195656419582202;78697;1748;3344;35070;2230;16947;0,64648736335649892;4,11082640514683e-02;0,31240437259203274;catholic;confessional;1861-03-22;1908-03-10;1872;1917-01-10
01152;Ruys de Beerenbrouck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Ruijs de Beerenbrouck;social;Gulpen;5996;2238;1671;0,605350832912670;0,2259326836407649;0,16868851812372052;34318;3477;9252;60540;1597;1202;0,95580921707005173;2,52135335259477e-02;0,01897724940400070;catholic;confessional;1873-12-01;1905-09-19;2775;1936-04-17
00806;van Lennep;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Lennep;social;Haarlem;8511;14507;840;0,356735686143013;0,6080469061937175;0,03520689215371447;125812;98;615;25738;4215;24107;0,47610062893081762;7,79689234184240e-02;0,44593044765075840;protestant;confessional;1865-11-24;1909-09-21;1312;1928-05-10
01376;Troelstra;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Troelstra;social;Amsterdam III;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;socialist;socialist;1860-04-20;1897-09-21;5694;1930-05-12
00245;van Bylandt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Bylandt;social;Apeldoorn;12464;6320;8585;0,455405751032190;0,2309143498219553;0,31366819113652034;58966;783;2170;5632;8125;49655;0,08881599697218193;1,28130322336466e-01;0,78305368069135184;protestant;confessional;1841-12-04;1882-11-08;11125;1924-07-04
01283;Snoeck Henkemans;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Snoeck Henkemans;social;Amsterdam II;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;protestant;confessional;1862-05-21;1909-09-21;1312;1945-05-24
00925;Middelberg;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Middelberg;social;Amsterdam VII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;protestant;confessional;1846-06-21;1909-09-21;1312;1916-03-06
00557;Helsdingen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Helsdingen;social;Franeker;10577;5004;8016;0,448234945120142;0,2120568270847883;0,33969469434200383;72481;1195;2004;2340;7957;22516;0,07131319903696706;2,42495352451772e-01;0,68619144851126079;socialist;socialist;1850-03-29;1901-09-17;4238;1921-08-20
00835;Loeff;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Loeff;social;Waalwijk;0;0;0;NA;NA;NA;52094;2743;4507;31035;3143;9963;0,70308783217416915;7,12036428717066e-02;0,22570852495412427;catholic;confessional;1858-11-15;1896-05-05;6198;1921-07-10
01456;de Vlugt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vlugt;social;Amsterdam VIII;52355;114101;879;0,312875369767233;0,6818704195747474;0,00525290450112269;1203224;63;613;133277;33085;199345;0,36443655713453665;9,04685991791243e-02;0,54509484368633909;protestant;confessional;1872-12-19;1909-09-21;1312;1945-02-10
00163;van der Borch van Verwolde;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Borch van Verwolde;social;Ridderkerk;3434;1219;992;0,608325952170062;0,2159200443283333;0,17570507985675174;54284;3582;4418;855;10711;37971;0,01725982598865494;2,16222217736238e-01;0,76651795627510755;protestant;confessional;1842-02-01;1884-07-29;10496;1919-05-11
01020;Passtoors;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Passtoors;social;Beverwijk;3446;3565;1879;0,387626546681665;0,4009948890591583;0,21134233193551813;82797;1763;7853;30737;3967;28048;0,48981705762366146;6,32171086180520e-02;0,44696583375828658;catholic;confessional;1856-11-17;1901-03-05;4434;1916-05-06
01189;Schaper;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Schaper;social;Appingedam;1267;1406;746;0,370576191868968;0,4111867867699362;0,21814257508357257;89280;4007;5185;1425;12697;30307;0,03207364559184316;2,85781809178690e-01;0,68214454522946721;socialist;socialist;1868-02-12;1899-04-25;5113;1934-08-31
00357;Duijs;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Duijs;social;Zaandam;4397;5264;465;0,434228718151294;0,5198275998348473;0,04591706424400106;76592;1708;7072;8011;4811;30754;0,18383972829080228;1,10404809987149e-01;0,70575546172204884;socialist;socialist;1877-02-21;1909-09-21;1312;1941-09-16
01048;Pollema;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Pollema;social;Gorinchem;2534;3316;926;0,373966942148760;0,4893472550624816;0,13664138659253661;85197;5136;7625;6957;8890;37896;0,12944941666821724;1,65416891502149e-01;0,70513369182963359;protestant;confessional;1851-11-08;1908-11-09;1628;1932-03-29
00615;Hugenholtz;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Hugenholtz;social;Weststellingwerf;7880;3092;5762;0,470897573801841;0,1847683155879332;0,34431542034921037;41045;1449;1690;2380;6510;31870;0,05839057899901864;1,59715407262022e-01;0,78189401373895973;socialist;socialist;1868-06-24;1901-09-17;4238;1924-05-13
00773;ter Laan;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Laan;social;'s-Gravenhage I;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;80694;22636;115693;0,36842706017176280;1,03349876496989e-01;0,52822306333124835;socialist;socialist;1871-07-08;1901-09-17;4238;1963-03-06
00733;Koolen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Koolen;social;Grave;1843;713;875;0,537161177499271;0,2077786037308542;0,25497232904954187;47633;6275;5396;47249;31;602;0,98678000083538708;6,47424919594002e-04;0,01257257424501900;catholic;confessional;1871-01-21;1905-09-19;2775;1945-03-24
00934;van der Molen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Molen;social;Sliedrecht;4825;2222;1003;0,599378881987578;0,2760042942676619;0,12458272576121944;64261;7644;7617;1903;6511;41266;0,03830515297906602;1,31058776167472e-01;0,83063607085346203;protestant;confessional;1867-10-01;1908-03-18;1864;1939-11-12
01446;do Visser;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Visser;social;Leiden;9351;11298;502;0,442106756181741;0,5341479764347226;0,02373300697553879;118844;92;482;15040;4892;30273;0,29957175580121503;9,74404939747037e-02;0,60298775022408124;protestant;confessional;1857-02-09;1897-09-21;5694;1932-04-14
01003;Oosterbaan;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Oosterbaan;social;Enkhuizen;1063;1078;846;0,355875460328088;0,3608542286023719;0,28315937437886962;90362;6144;9738;18868;4942;19397;0,43668849954868422;1,14379614414331e-01;0,44893188603698470;protestant;confessional;1863-12-20;1909-09-21;1312;1917-07-27
01470;van der Voort van Zijp;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Voort van Zijp;social;Tietjerksteradeel;11389;4350;9211;0,456472945891784;0,1743455076550108;0,36916902290051606;53036;963;1051;17;18675;23821;0,00039987768447298;4,39277397501941e-01;0,56032272481358647;protestant;confessional;1871-12-08;1908-03-19;1863;1935-09-28
00376;Elhorst;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Elhorst;social;Enschede;23985;5765;5375;0,682846975088968;0,1641249232111786;0,15302122121923939;38199;693;1447;35804;4707;44048;0,42342033373147742;5,56652751333389e-02;0,52091439113518367;protestant;confessional;1865-12-31;1909-09-21;1312;1935-04-22
00356;Duynstee;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Duynstee;social;Druten;1610;488;912;0,534883720930233;0,1620974407700092;0,30291989054577589;51195;4171;4362;30486;1294;14778;0,65479616822028441;2,77932900897805e-02;0,31741054168993516;catholic;confessional;1858-02-23;1905-06-19;2867;1918-12-06
00940;de Monté ver Loren;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Monté VerLoren;social;Breukelen;0;0;0;NA;NA;NA;93077;6421;10242;17650;5824;21198;0,39510207736389685;1,30372492836676e-01;0,47452542979942686;protestant;confessional;1861-03-24;1909-11-10;1262;1925-04-30
00601;van Hoogstraten;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Hoogstraten;social;Utrecht II;13291;23050;1186;0,354171663069257;0,6142186282188012;0,03160309632713359;247185;91;593;41448;8372;55989;0,39172471150847282;7,91237040327382e-02;0,52915158445878896;protestant;confessional;1859-06-07;1909-09-21;1312;1936-06-30
00981;Nolens;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Nolens;social;Venlo;4218;3617;2248;0,418327878607557;0,3587077201785557;0,22293233895036343;42911;3994;4548;54802;351;4997;0,91108894430590193;5,83541147132170e-03;0,08307564422277640;catholic;confessional;1860-09-07;1896-11-13;6006;1931-08-27
01454;van Vliet;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vliet;social;Doetinchem;11198;2923;7176;0,525801756115885;0,1372459893796198;0,33693837600457432;53051;1703;2565;19750;5209;33420;0,33830658284657156;8,92272906353312e-02;0,57246612651809725;protestant;confessional;1858-02-12;1901-09-17;4238;1941-12-19
01392;van Veen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Veen;social;Dokkum;9146;3369;7891;0,448201509359992;0,1650948742638522;0,38668836839273130;55594;1403;2442;913;16797;20835;0,02368660007783110;4,35776365287326e-01;0,54053703463484237;protestant;confessional;1865-08-30;1901-09-17;4238;1929-05-01
00039;van Asch van Wijck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Asch van Wijck;social;Amersfoort;5179;7387;1361;0,371867595318446;0,5303943967481232;0,09771751512889638;122929;3074;8954;20379;9930;40692;0,28702412642075464;1,39857185110069e-01;0,57311868846917646;protestant;confessional;1867-08-30;1901-09-17;4238;1935-11-03
01583;van Wijnbergen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Wijnbergen;social;Elst;7951;4142;3982;0,494618973561431;0,2576592570353192;0,24770224939285301;73500;2070;3350;24864;2469;21497;0,50919516690559086;5,05631783739504e-02;0,44024165472045873;catholic;confessional;1869-03-08;1904-04-19;3293;1950-03-01
